household ID,District,village #,distvil,Longitude,Latitude,Decisions,Disputes,Protection,Rules,Poppies,Education_level,Group_cooperation,Household_size,Village_size,Healthcare_none,Healthcare_hospital,Healthcare_clinic,Healthcare_doctor,Healthcare_treatment,Healthcare_24hr,School_attendance,Hours_to_water,Electricity,Shura,Shura_role,Livestock,Land,Shura_attendance,Shura_membership,Shura_happiness,Shura_female,Shura_separatefemale,Hoququi_dispute,Money_proxy,Insecurity,Illness,FoodPrice_increase,FarmGatePrice_increase,DrinkWater_decrease,ManyRefugees,EmploymentLoss,Salary_decrease,Loss_house,Loss_livestock,Loss_other,Bicycle,Motorcycle,Car,Connections,Power,AgricultureOutput_decrease,Television,vehicle,Property,Economic_wellness
2411001105,ADRASKAN,11,ADRASKAN-11,62.24826,33.77638,Malik,Malik,Government,Malik,0,6,Yes,6,300,1,0,0,0,Declined,No,Same,1,No,Yes,Disputes,Yes,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411001106,ADRASKAN,11,ADRASKAN-11,62.24324,33.77438,Malik,Malik,Government,Malik,0,1,Yes,12,400,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
2411001107,ADRASKAN,11,ADRASKAN-11,62.31215,33.75183,Other,Mosque_Priest,Patriarch,Mosque_Priest,0,1,Yes,15,340,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,0,1
2411001108,ADRASKAN,11,ADRASKAN-11,62.29636,33.74022,Other,Patriarch,Patriarch,Mosque_Priest,0,1,Yes,9,390,0,0,1,0,District,No,Same,1,No,Yes,Nothing,Yes,Own,YES,YES,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
2411001109,ADRASKAN,11,ADRASKAN-11,62.29581,33.70204,Patriarch,Patriarch,Malik,Mosque_Priest,0,1,Yes,8,340,0,0,1,0,District,No,Same,1,No,Yes,Nothing,No,No,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2411001110,ADRASKAN,11,ADRASKAN-11,62.24877,33.77531,Other,Patriarch,Patriarch,Patriarch,0,1,Yes,8,310,0,0,1,0,District,?,Same,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
24110114,ADRASKAN,114,ADRASKAN-114,62.29726,33.56816,Shura_Head,Shura_Head,Government,Shura_Head,0,1,No,9,90,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
24110114,ADRASKAN,114,ADRASKAN-114,62.29726,33.56816,Shura_Head,Shura_Head,Government,Shura_Head,0,1,No,9,80,0,0,1,0,District,No,Increased,0,No,Yes,Disputes,Yes,Own,YES,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2411011401,ADRASKAN,114,ADRASKAN-114,62.2947,33.56673,Malik,Patriarch,Declined,Malik,0,1,No,15,80,1,0,0,0,District,No,Same,1,No,Shared,Irrigation_Water,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,YES,NO,NO,YES,NO,2,Central,YES,YES,1,1,0
2411011402,ADRASKAN,114,ADRASKAN-114,62.29551,33.56874,Malik,Malik,Patriarch,Malik,0,0,No,12,80,1,0,0,0,District,No,Same,1,No,Shared,Irrigation_Water,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,?,YES,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
2411011403,ADRASKAN,114,ADRASKAN-114,62.29637,33.56852,Other,Malik,Declined,Malik,0,1,Yes,11,77,0,1,0,0,Provice,No,Increased,0,No,Shared,Irrigation_Water,Yes,No,YES,NO,Neutral_Unhappy,NO,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,2,Central,NO,YES,0,0,0
2411011404,ADRASKAN,114,ADRASKAN-114,62.2968,33.56832,Malik,Malik,Declined,Malik,0,1,Yes,10,80,0,0,1,0,District,No,Same,0,No,Shared,Irrigation_Water,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,1,Central,NO,NO,0,0,0
2411011406,ADRASKAN,114,ADRASKAN-114,62.29531,33.56826,Malik,Malik,Declined,Malik,0,1,Declined,10,80,1,0,0,0,District,No,Same,0,No,Shared,Irrigation_Water,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,YES,NO,1,Central,YES,YES,1,1,0
2411011408,ADRASKAN,114,ADRASKAN-114,62.30059,33.57099,Shura_Head,Patriarch,Government,Shura_Head,0,1,No,3,80,0,0,1,0,District,No,Increased,0,No,Yes,Nothing,No,No,YES,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2411011409,ADRASKAN,114,ADRASKAN-114,62.30052,33.57022,Shura_Head,Shura_Head,Government,Shura_Head,0,1,No,6,80,0,0,1,0,District,No,Increased,0,No,Yes,Nothing,No,No,YES,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2411011410,ADRASKAN,114,ADRASKAN-114,62.30246,33.57062,Patriarch,Shura_Head,Government,Shura_Head,0,1,No,5,80,0,0,1,0,District,No,Increased,0,No,Yes,Nothing,No,No,YES,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
24110116,ADRASKAN,116,ADRASKAN-116,62.33299,33.66684,Teacher,Teacher,Declined,Teacher,0,1,Yes,12,400,0,0,1,0,District,Yes,Same,1,No,Yes,Irrigation_Water,No,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,1,Central,NO,NO,0,0,0
2411011601,ADRASKAN,116,ADRASKAN-116,62.33364,33.66597,Malik,Malik,Declined,Malik,0,1,No,6,350,0,0,0,0,District,Yes,Increased,1,No,Shared,Irrigation_Water,No,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,1,Central,NO,YES,0,0,0
2411011602,ADRASKAN,116,ADRASKAN-116,62.33322,33.66597,Malik,Teacher,Declined,Teacher,0,1,No,12,400,0,0,0,0,Village,Yes,Same,1,No,Shared,Irrigation_Water,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,YES,NO,2,Central,NO,YES,1,0,0
2411011604,ADRASKAN,116,ADRASKAN-116,62.33323,33.66697,Teacher,Teacher,Declined,Teacher,0,1,No,14,400,0,0,0,0,District,Yes,Same,1,No,Shared,Irrigation_Water,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,NO,YES,1,0,1
2411011605,ADRASKAN,116,ADRASKAN-116,62.33374,33.66497,Patriarch,Other,Shura_Head,Malik,0,1,Yes,6,400,1,0,0,0,Declined,No,Decreased,0,No,No,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,4,Decentral,NO,NO,0,1,0
2411011606,ADRASKAN,116,ADRASKAN-116,62.33313,33.66169,Patriarch,Shura_Head,Shura_Head,Malik,0,1,Yes,10,?,0,0,0,0,Village,No,Same,1,No,Yes,Projects,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,0
2411011607,ADRASKAN,116,ADRASKAN-116,62.33372,33.66399,Priest,Malik,Patriarch,Patriarch,0,1,Yes,6,400,0,0,0,0,District,No,Decreased,0,No,No,Disputes,No,No,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,1
2411011608,ADRASKAN,116,ADRASKAN-116,62.33403,33.66352,Teacher,Malik,Shura_Head,Malik,0,1,Yes,10,350,0,0,0,0,District,No,Increased,0,No,No,Other,No,No,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,1
2411011609,ADRASKAN,116,ADRASKAN-116,62.33263,33.66736,Teacher,Patriarch,Government,Malik,0,1,No,10,400,0,0,1,0,District,No,Same,0,No,Yes,Disputes,No,No,NO,NO,Happy,YES,YES,YES_resolved,?,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,NO,NO,0,0,1
2411011610,ADRASKAN,116,ADRASKAN-116,62.33272,33.66666,Teacher,Malik,Government,Malik,0,1,No,5,300,0,0,1,0,District,No,Same,0,No,Yes,Disputes,No,Own,YES,NO,Happy,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2411011701,ADRASKAN,117,ADRASKAN-117,62.19975,33.66666,Malik,Malik,Malik,Priest,0,1,Declined,10,?,1,0,0,0,Declined,No,Same,1,No,No,Irrigation_Water,No,No,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411011702,ADRASKAN,117,ADRASKAN-117,62.20067,33.65348,Malik,Patriarch,Administrator,Patriarch,0,1,Declined,10,200,1,0,0,0,District,No,Same,1,No,Yes,Nothing,Yes,Own,Declined,Declined,Happy,YES,YES,NO,?,NO,YES,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,YES,NO,3,Decentral,NO,NO,1,1,0
2411011703,ADRASKAN,117,ADRASKAN-117,62.33373,33.65348,Malik,Malik,Declined,Patriarch,0,1,Declined,11,200,1,0,0,0,District,No,Same,0,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Happy,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,0
2411011704,ADRASKAN,117,ADRASKAN-117,62.33369,33.65454,Mosque_Priest,Mosque_Priest,Mosque_Priest,Mosque_Priest,0,1,Declined,7,200,1,0,0,0,District,No,Same,0,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Happy,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,0
2411011705,ADRASKAN,117,ADRASKAN-117,62.33429,33.65594,Mosque_Priest,Patriarch,Administrator,Patriarch,0,1,Yes,9,200,1,0,0,0,Provice,No,Same,3,No,Yes,Nothing,Yes,No,Declined,Declined,Happy,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,0,0
2411011706,ADRASKAN,117,ADRASKAN-117,62.20037,33.65594,Malik,Malik,Declined,Malik,0,1,Yes,11,200,1,0,0,0,District,No,Same,0,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,1,0
2411011707,ADRASKAN,117,ADRASKAN-117,62.19734,33.65594,Shura_Head,Priest,Patriarch,Malik,0,1,Yes,8,?,0,1,0,0,District,No,Same,1,No,Yes,Declined,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,4,Decentral,NO,NO,1,0,1
2411011708,ADRASKAN,117,ADRASKAN-117,62.19661,33.65415,Malik,Malik,Declined,Malik,0,1,Yes,4,65,1,0,0,0,Declined,No,Same,0,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,NO,0,1,0
2411011709,ADRASKAN,117,ADRASKAN-117,62.199072,33.65415,Mosque_Priest,Mosque_Priest,Malik,Malik,0,6,No,24,60,0,1,0,0,District,No,Same,1,No,Yes,Irrigation_Water,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,1
2411011801,ADRASKAN,118,ADRASKAN-118,62.35987,33.64086,Malik,Malik,Government,Malik,0,1,Yes,8,50,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,Yes,No,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,NO,NO,1,0,0
2411011802,ADRASKAN,118,ADRASKAN-118,62.35978,33.63992,Malik,Malik,Government,Malik,0,1,Yes,4,60,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411011803,ADRASKAN,118,ADRASKAN-118,62.36012,33.64041,Malik,Malik,Government,Malik,0,1,Yes,7,70,1,0,0,0,Declined,No,Same,1,No,Yes,Disputes,Yes,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411011804,ADRASKAN,118,ADRASKAN-118,62.36123,33.64037,Malik,Malik,Government,Malik,0,1,Yes,9,60,1,0,0,0,Declined,No,Same,0,No,Yes,Nothing,Yes,No,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,0
2411011805,ADRASKAN,118,ADRASKAN-118,62.3603,33.64113,Malik,Malik,Government,Malik,0,1,Yes,16,80,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
2411011806,ADRASKAN,118,ADRASKAN-118,62.36058,33.64133,Malik,Shura_Head,Government,Malik,0,1,Declined,10,70,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,0
2411011807,ADRASKAN,118,ADRASKAN-118,62.3602,33.6415,Patriarch,Patriarch,Declined,Mosque_Priest,0,1,Yes,7,100,1,0,0,0,Declined,No,Same,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,0
2411011808,ADRASKAN,118,ADRASKAN-118,62.36007,33.64211,Patriarch,Other,Patriarch,Patriarch,0,1,Yes,5,896,1,0,0,0,Declined,No,Same,1,No,Yes,Disputes,No,No,NO,NO,Happy,NO,YES,?,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,?,NO,0,0,0
2411011809,ADRASKAN,118,ADRASKAN-118,62.36167,33.64176,Patriarch,Mosque_Priest,Declined,Patriarch,0,1,Yes,8,162,1,0,0,0,Declined,?,Same,1,No,?,Declined,No,No,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,?,NO,0,0,0
2411011810,ADRASKAN,118,ADRASKAN-118,62.36118,33.64091,Patriarch,Malik,Declined,Patriarch,0,0,Yes,8,106,1,0,0,0,Declined,No,Same,1,No,?,Nothing,Yes,Own,YES,NO,Happy,NO,YES,YES_unresolved,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
2411012501,ADRASKAN,125,ADRASKAN-125,62.55281,33.66212,Shura_Head,Patriarch,Declined,Patriarch,0,1,Yes,7,78,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,YES,NO,Neutral_Unhappy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,0
2411012502,ADRASKAN,125,ADRASKAN-125,62.55212,33.66216,Shura_Head,Patriarch,Declined,Patriarch,0,6,Yes,4,75,0,0,1,0,District,No,Same,1,No,Yes,Nothing,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,1
2411012503,ADRASKAN,125,ADRASKAN-125,62.55281,33.66154,Shura_Head,Patriarch,Declined,Patriarch,0,1,Yes,7,76,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,YES,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411012504,ADRASKAN,125,ADRASKAN-125,62.55229,33.66138,Shura_Head,Patriarch,Declined,Patriarch,0,1,Yes,6,75,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,YES,NO,Neutral_Unhappy,?,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,1
2411012505,ADRASKAN,125,ADRASKAN-125,62.55376,33.6608,Shura_Head,Patriarch,Declined,Declined,0,1,Yes,7,80,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,YES,NO,Happy,?,?,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411012506,ADRASKAN,125,ADRASKAN-125,62.55344,33.66101,Priest,Priest,Declined,Shura_Head,0,1,No,7,40,0,0,1,0,District,No,Decreased,1,No,Yes,Morality_Religion,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2411012507,ADRASKAN,125,ADRASKAN-125,62.55307,33.66089,Patriarch,Shura_Head,Declined,Shura_Head,0,1,No,7,45,0,0,1,0,District,No,Decreased,1,No,Yes,Morality_Religion,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,1
2411012508,ADRASKAN,125,ADRASKAN-125,62.55246,33.66118,Shura_Head,Shura_Head,Declined,Shura_Head,0,1,Declined,10,45,0,0,1,0,District,No,Decreased,1,No,Yes,Morality_Religion,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,1
2411012509,ADRASKAN,125,ADRASKAN-125,62.55265,33.66153,Shura_Head,Malik,Declined,Malik,0,1,Declined,10,40,0,0,1,0,District,No,Same,1,No,Yes,Morality_Religion,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,1
2411012510,ADRASKAN,125,ADRASKAN-125,62.55248,33.66143,Shura_Head,Shura_Head,Declined,Shura_Head,0,1,Declined,7,45,0,0,1,0,District,No,Decreased,1,No,Yes,Morality_Religion,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,0,1
2411012601,ADRASKAN,126,ADRASKAN-126,62.59264,33.66658,Malik,Malik,Government,Malik,0,1,No,4,150,1,0,0,0,Village,No,Increased,0,No,Yes,Nothing,Yes,Own,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
2411012602,ADRASKAN,126,ADRASKAN-126,62.59215,33.66682,Shura_Head,Shura_Head,Government,Shura_Head,0,1,Yes,4,100,1,0,0,0,Declined,No,Same,0,No,Yes,Other,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411012603,ADRASKAN,126,ADRASKAN-126,62.59198,33.66741,Malik,Malik,Government,Malik,0,1,No,8,120,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
2411012604,ADRASKAN,126,ADRASKAN-126,62.59216,33.66736,Malik,Malik,Government,Malik,0,1,Yes,5,150,1,0,0,0,Declined,No,Same,1,No,Yes,Disputes,Yes,Own,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
2411012605,ADRASKAN,126,ADRASKAN-126,62.59209,33.66755,Malik,Malik,Government,Malik,0,1,Yes,7,100,1,0,0,0,Declined,No,Same,1,Yes,Yes,Disputes,No,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411012606,ADRASKAN,126,ADRASKAN-126,62.59192,33.66685,Malik,Malik,Government,Malik,0,6,Yes,6,120,1,0,0,0,Declined,No,Same,1,No,Yes,Disputes,No,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2411012607,ADRASKAN,126,ADRASKAN-126,62.5913,33.66819,Mosque_Priest,Patriarch,Declined,Patriarch,0,1,Declined,6,90,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,No,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,0
2411012608,ADRASKAN,126,ADRASKAN-126,62.59141,33.66877,Patriarch,Patriarch,Declined,Patriarch,0,6,Declined,6,85,1,0,0,0,Declined,No,Same,1,No,?,Disputes,Yes,No,YES,YES,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,?,YES,0,0,0
2411012609,ADRASKAN,126,ADRASKAN-126,62.59191,33.66876,Patriarch,Mosque_Priest,Declined,Malik,0,1,Yes,7,100,1,0,0,0,Declined,No,Same,1,No,Yes,Nothing,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,0
2411012610,ADRASKAN,126,ADRASKAN-126,62.5918,33.66622,Patriarch,Patriarch,Declined,Patriarch,0,1,Yes,6,?,1,0,0,0,Declined,No,Increased,1,No,Yes,Nothing,No,No,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,?,YES,0,0,0
2411001101,ADRASKAN,14,ADRASKAN-14,62.24747,33.77854,Malik,Malik,Government,Malik,?,1,No,10,400,0,0,1,0,Provice,No,Increased,0,No,Yes,Disputes,No,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,NO,YES,1,0,1
2411016701,ADRASKAN,167,ADRASKAN-167,62.25009,33.25989,Shura_Head,Shura_Head,Shura_Head,Malik,0,1,No,8,50,1,0,0,0,Declined,No,Same,1,No,Yes,Irrigation_Water,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,0
2411016703,ADRASKAN,167,ADRASKAN-167,62.42756,33.26135,Shura_Head,Shura_Head,Malik,Shura_Head,0,6,Yes,5,50,0,0,0,1,City,No,Same,0,No,Yes,Irrigation_Water,No,Own,NO,NO,Happy,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,YES,1,0,1
2411016704,ADRASKAN,167,ADRASKAN-167,62.42997,33.25969,Shura_Head,Shura_Head,Shura_Head,Shura_Head,0,1,No,8,45,1,0,0,0,Declined,Yes,Same,1,No,Yes,Declined,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,1,Central,NO,NO,0,0,0
2411016705,ADRASKAN,167,ADRASKAN-167,62.42277,33.2624,Shura_Head,Shura_Head,Shura_Head,Shura_Head,0,1,No,10,?,0,0,1,0,City,No,Same,1,No,Yes,Irrigation_Water,No,No,Declined,YES,Happy,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,1,Central,NO,YES,1,0,0
2411016706,ADRASKAN,167,ADRASKAN-167,62.42829,33.26097,Shura_Head,Shura_Head,Shura_Head,Shura_Head,0,1,No,6,50,1,0,0,0,Declined,No,Same,1,No,Yes,Declined,No,No,NO,NO,Happy,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,NO,0,0,0
2411016707,ADRASKAN,167,ADRASKAN-167,62.41323,33.43523,Malik,Patriarch,Patriarch,Patriarch,0,1,Declined,6,50,0,0,1,0,District,No,Decreased,1,No,Yes,Irrigation_Water,Yes,No,NO,NO,Happy,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,0,1
2411016708,ADRASKAN,167,ADRASKAN-167,62.41607,33.43407,Malik,Patriarch,Patriarch,Patriarch,0,1,Declined,5,50,0,1,0,0,District,No,Decreased,1,No,?,Irrigation_Water,Yes,No,NO,NO,Happy,NO,YES,NO,NO,?,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,1
